metric_id,metric_code,metric_label,concept_code,domain,geo_level_code,frequency_code,unit,direction,is_active,data_status_code,snowflake_column,table_path,coverage_pct,first_vintage,notes
LEHD_MAN_918D6D77E5,lehd_lodes_h3r8_workplace_gravity_commuter_bg_count,Lehd Commuter Bg Count,pipeline,place,cbsa,monthly,count,neutral,TRUE,vendor_stated,COMMUTER_BG_COUNT,TRANSFORM.DEV.FACT_LODES_H3R8_WORKPLACE_GRAVITY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
LEHD_MAN_FCA5E8063F,lehd_lodes_h3r8_workplace_gravity_jobs_goods,Lehd Jobs Goods,pipeline,place,cbsa,monthly,varies,neutral,TRUE,vendor_stated,JOBS_GOODS,TRANSFORM.DEV.FACT_LODES_H3R8_WORKPLACE_GRAVITY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
LEHD_MAN_F21105DB5B,lehd_lodes_h3r8_workplace_gravity_jobs_se01,Lehd Jobs Se01,pipeline,place,cbsa,monthly,varies,neutral,TRUE,vendor_stated,JOBS_SE01,TRANSFORM.DEV.FACT_LODES_H3R8_WORKPLACE_GRAVITY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
LEHD_MAN_AA69426FFA,lehd_lodes_h3r8_workplace_gravity_jobs_se02,Lehd Jobs Se02,pipeline,place,cbsa,monthly,varies,neutral,TRUE,vendor_stated,JOBS_SE02,TRANSFORM.DEV.FACT_LODES_H3R8_WORKPLACE_GRAVITY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
LEHD_MAN_F0492731D5,lehd_lodes_h3r8_workplace_gravity_jobs_se03,Lehd Jobs Se03,pipeline,place,cbsa,monthly,varies,neutral,TRUE,vendor_stated,JOBS_SE03,TRANSFORM.DEV.FACT_LODES_H3R8_WORKPLACE_GRAVITY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
LEHD_MAN_49FCEAEEFE,lehd_lodes_h3r8_workplace_gravity_jobs_services,Lehd Jobs Services,pipeline,place,cbsa,monthly,varies,neutral,TRUE,vendor_stated,JOBS_SERVICES,TRANSFORM.DEV.FACT_LODES_H3R8_WORKPLACE_GRAVITY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
LEHD_MAN_F0DF634413,lehd_lodes_h3r8_workplace_gravity_jobs_trade_transport,Lehd Jobs Trade Transport,pipeline,place,cbsa,monthly,varies,neutral,TRUE,vendor_stated,JOBS_TRADE_TRANSPORT,TRANSFORM.DEV.FACT_LODES_H3R8_WORKPLACE_GRAVITY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
LEHD_MAN_FD64D8AD,lehd__fact_lodes_h3r8_workplace_gravity__job_inflow_total,JOB_INFLOW_TOTAL — FACT_LODES_H3R8_WORKPLACE_GRAVITY (2 pretium catalog metrics),pipeline,place,cbsa,monthly,varies,neutral,TRUE,vendor_stated,JOB_INFLOW_TOTAL,TRANSFORM.DEV.FACT_LODES_H3R8_WORKPLACE_GRAVITY,0,1900-01-01,Collapsed 2 catalog `metric.csv` rows onto this physical column (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
LEHD_MAN_8404547107,lehd_lodes_h3r8_workplace_gravity_log_job_inflow,Lehd Log Job Inflow,pipeline,place,cbsa,monthly,varies,neutral,TRUE,vendor_stated,LOG_JOB_INFLOW,TRANSFORM.DEV.FACT_LODES_H3R8_WORKPLACE_GRAVITY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
LEHD_MAN_7CB095A4A5,lehd_lodes_h3r8_workplace_gravity_se03_share,Lehd Se03 Share,pipeline,place,cbsa,monthly,pct,neutral,TRUE,vendor_stated,SE03_SHARE,TRANSFORM.DEV.FACT_LODES_H3R8_WORKPLACE_GRAVITY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
