metric_id,metric_code,metric_label,concept_code,domain,geo_level_code,frequency_code,unit,direction,is_active,data_status_code,snowflake_column,table_path,coverage_pct,first_vintage,notes
MET_014,cybersyn_irs_migration_by_characteristic_value_cbsa,"Cybersyn IRS migration by characteristic (VALUE, CBSA)",migration,household,cbsa,annual,varies,neutral,TRUE,vendor_stated,VALUE,TRANSFORM.DEV.FACT_IRS_SOI_MIGRATION_BY_CHARACTERISTIC_ANNUAL_CBSA,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
MET_009,cybersyn_irs_migration_by_characteristic_value,Cybersyn IRS migration by characteristic (VALUE),migration,household,county,annual,varies,neutral,TRUE,vendor_stated,VALUE,TRANSFORM.DEV.FACT_IRS_SOI_MIGRATION_BY_CHARACTERISTIC_ANNUAL_COUNTY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
IRS_MAN_58CC5B6A07,irs_irs_soi_migration_county_avg_inbound_agi,Irs Avg Inbound Agi,migration,household,county,monthly,varies,neutral,TRUE,vendor_stated,AVG_INBOUND_AGI,TRANSFORM.DEV.FACT_IRS_SOI_MIGRATION_COUNTY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
IRS_MAN_E6BBE8F712,irs_irs_soi_migration_county_avg_outbound_agi,Irs Avg Outbound Agi,migration,household,county,monthly,varies,neutral,TRUE,vendor_stated,AVG_OUTBOUND_AGI,TRANSFORM.DEV.FACT_IRS_SOI_MIGRATION_COUNTY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
IRS_MAN_7AF79376E9,irs_irs_soi_migration_county_income_quality_ratio,Irs Income Quality Ratio,migration,household,county,monthly,pct,positive,TRUE,vendor_stated,INCOME_QUALITY_RATIO,TRANSFORM.DEV.FACT_IRS_SOI_MIGRATION_COUNTY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
IRS_MAN_A21DC71875,irs_irs_soi_migration_county_inflow_agi_usd,Irs Inflow Agi Usd,migration,household,county,monthly,varies,neutral,TRUE,vendor_stated,INFLOW_AGI_USD,TRANSFORM.DEV.FACT_IRS_SOI_MIGRATION_COUNTY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
IRS_MAN_B4E1A971E2,irs_irs_soi_migration_county_inflow_persons,Irs Inflow Persons,migration,household,county,monthly,varies,neutral,TRUE,vendor_stated,INFLOW_PERSONS,TRANSFORM.DEV.FACT_IRS_SOI_MIGRATION_COUNTY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
IRS_MAN_5FA81CE272,irs_irs_soi_migration_county_inflow_persons_per_return,Irs Inflow Persons Per Return,migration,household,county,monthly,pct,neutral,TRUE,vendor_stated,INFLOW_PERSONS_PER_RETURN,TRANSFORM.DEV.FACT_IRS_SOI_MIGRATION_COUNTY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
IRS_MAN_39FA5DA342,irs_irs_soi_migration_county_inflow_returns,Irs Inflow Returns,migration,household,county,monthly,pct,neutral,TRUE,vendor_stated,INFLOW_RETURNS,TRANSFORM.DEV.FACT_IRS_SOI_MIGRATION_COUNTY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
IRS_MAN_E8A001720D,irs_irs_soi_migration_county_irs_year,Irs Irs Year,migration,household,county,monthly,varies,neutral,TRUE,vendor_stated,IRS_YEAR,TRANSFORM.DEV.FACT_IRS_SOI_MIGRATION_COUNTY,0,1900-01-01,Sourced from catalog `metric.csv` (semantic-layer seeds/reference/catalog/metric.csv). IS_DERIVED=FALSE unless noted in source catalog. coverage_pct=0 and first_vintage=1900-01-01 are profiling sentinels (data_status_code=vendor_stated).
